modelName,ExcludedBy
27987665,0;1
279882742,0;1;2;5;8
279882955,0;1;5;12
279885537,
279894078,
279904286,
279909855,0;1;5;12
279920365,
279940513,
279940841,0;1;5;12
27994685,
279947801,
279953059,
279953324,0;1
279957025,0;8
279958377,
279964489,0;1
279967240,
279969056,
279972535,0;1;5;12;20
279973863,0;1
279976874,
279990658,
279998589,0;1;4;5;12
280000149,0;1
280013787,
280014410,0;1;5;12
280015809,0;1
280019341,
280020678,
280041662,0;1;5;12
28004916,
280049321,
280059512,0;1;3;8;10
280063320,
280069946,0;1
280074187,0;1
280078097,
280085309,
280085865,
280090237,
280096013,
28009746,
280099534,
280102905,0;1;2;5;8
280114525,
280116794,
280122454,
28013199,
280132796,0;1
280141363,0;1
28014165,
280154727,0;1;2;5
280159391,
280160313,
280162115,
280168000,
280170259,
280171915,0;1
280172559,
280180763,0;1
280184975,0;1;2;3;4;6;7;8;9;13;14;18;19
28018768,
280190209,
280191167,
280192299,
280194327,
280197452,
280197489,
280197788,
280198940,
280199826,
280208780,0;1
280216733,
280222450,
280224523,
28022655,
280231376,0;1
280231713,
280242939,
280246367,0;1;5;12
280250152,
280251447,
280252033,
280266321,
280277183,0;1
280280163,
280281515,0;1;3
28028312,
280288369,0;1
280290835,0;1;5;12
280300237,
28030199,
280302641,
280316064,
280318517,0;1;8;9;13
28032169,0;1;5;12
280336425,0;1;2;3;4
280340607,0;1
280342133,0;21
28034459,0;1;2;3;4;5;8;12
280347685,
280348744,
280355975,0;1;5
280359442,
280369080,
280375224,
280385587,
280395503,
280400454,
280402729,
280411104,
280412246,0;1
280416655,
280418866,0;1
280420751,
280422556,0;1;5
280424133,
280430762,
280431148,0;1
280435306,
280441411,
280445941,0;1
280449476,0;1
280449752,0;1
280455789,
280456944,0;1
280461589,
280473054,0;1
280475475,0;1;5
280479411,0;1;2;3;4;8;9;16
280482099,0;1;10
28048329,0;1;5;12
280486928,0;1
280493688,0;1;2;3;4;5;8
280501983,
280503241,
280503681,
280511202,0;1;5;12
280512082,0;1
280522233,
280528185,
280536109,
280537146,
280540798,
280549804,
280549951,
280551235,0;1;5
280553158,
280554334,
280557554,0;1;5;12
280557673,
280558166,0;1;2;3;4
280560492,0;1;5
280561902,
280583596,
280584405,0;1
280584450,
280609415,0;1;5
280614592,
280620672,0;1;5;8;10
280622048,
280624000,
280624340,
280631958,0;1;5;12
280639740,
280640557,0;21
280642202,0;1
280646712,
28065280,0;16;18
280655341,0;1;4;5
28065725,
280660760,0;16
280660920,0;1
280663032,0;1;3;8;9;10;14
28066408,
280672854,0;1
280674056,
28067473,
280675683,
280682930,0;22
280695249,
280705566,
280717361,
280727775,
280728592,
280732073,
28073288,
28073391,0;1
280745860,0;1;18
280747579,
280748084,
280758110,0;1;2;3;5;8;10;12;14
280762535,0;8;18;19
280765668,
280773988,0;1;4;5
280777009,0;1;5;12
280777109,0;1
280779186,0;1;4;5
280781559,
280784774,
280784811,
280786264,0;1;5;10;12
280787924,0;1
280793869,
28079390,
280800984,
280812312,0;1;2;4;5;11;12;16;18
280826885,0;1
280829178,
280830041,
280832641,
280838433,
280853943,
28085508,
280855315,0;1
280870109,
280870731,
28087207,
280872350,0;1;3
280874360,0;1
280875677,
28087883,
280880783,0;1;5;12
280881401,0;1
280881829,
28088745,0;1
280890195,0;1;5;12
280892895,0;1
28089328,
280898726,0;1
280901122,
280902231,
280907627,
280922803,0;1;2;3;4;6;7;8;9;13;14
280926366,0;1
280932535,0;1
280939354,0;1;5;12;16;18
280941676,
280942371,
280951377,
280953325,0;1;5
280953541,0;1;5;12
280954186,
280960324,0;1
280964486,
280965265,
28096712,
280967490,0;1;2;3;5;8;10;12
280969322,0;1
280969361,0;1;5
280972005,0;1;2;4
280974818,
280981745,0;1;3;5;8;10;12
280990361,
280996208,
280999127,0;1;2;3;4;6;8;9
281010879,
281011867,0;1;5
281016291,0;1;5;12
281018561,
281021971,0;1
281022720,0;1
281023959,0;1;3;8;10
281042779,0;1;5
281043047,
281045343,
281050383,0;1;5;12
281056637,0;1
281060158,
281063285,
28106373,
281066682,0;1;5
281075869,0;1
281080197,
281084133,
281087357,0;1;12
281088262,0;1;2;3;4;6;7;8;9;13;14;19
281096751,
281097559,0;1;5;18
281100005,0;1;2
281104951,0;1;5;12
281109612,
281113535,0;1;8;10
281115057,
281118052,0;1
281125676,
281125893,0;1;5
281126873,0;1
281128765,
281130235,0;1;4
28113327,
281138515,0;1;2;5;12
281153909,
28115910,0;1;2;3;4;8;9;14
281159671,0;1;2;3;4;8;9;14
281165946,
281168138,
281169796,0;1;5;12
281174568,
281175465,
281187037,
281189696,
281200082,
281202178,
281215499,
281217209,
281217953,
28121801,
281220870,0;1;5;12
281226780,0;1
281228563,
281239512,0;1;5
281242115,
281250114,
281261579,
281275802,
281278308,0;1
281281431,0;1;2;5
281281591,
281282137,0;1
281282997,
28128426,
281287229,
281290955,0;1;3;5;8;10;12
281296301,
281297888,
281300537,
281302646,
281326310,
281330130,0;1
281330356,
281335997,0;1;2;4;5
281339045,
281343098,
281348479,
281350625,
281355034,
281356651,0;1;16;18
281365517,
281377346,
281384323,0;1;5;12
281386998,0;1;5;8;12
281388454,0;1;2;4;5;7;12
281389139,0;1;4;6;8;9;13
281391366,0;1
281394474,0;1
281394507,
281407601,
281414000,0;1
281418595,
281421847,
281429877,
281431424,
281431851,0;1
281436079,0;1
28143633,
281437208,
281438847,
281441453,
281452887,
281452893,
281462377,
281466298,
281468276,
28147033,
281474227,
281475206,
281479154,
281480873,0;1;3;4;5;8;9;10;14
281483047,0;1;3;8;9
281485172,0;1;5;12
281487319,0;1;3;5;8;10;12;14
281490069,0;1
281492404,
281498007,
281500234,
281501234,
281507281,0;1;5;12
281509223,
281511760,0;1;4;5
281519600,
281520645,
281522954,
281529027,
281529902,
281531571,
281532190,0;1;3
281534860,0;22
281535838,
281540834,0;1
281542819,0;1;4;5
281543058,0;1
281544923,0;1;5;12
281553102,
281553991,
281554041,
281554871,
281556321,
281559152,
281566562,0;1;8;10
281568232,0;1;12
281568760,0;1;5;8;10;12
281571527,0;1
281571634,0;1;5;8;12
281571777,0;1;5;12
281582627,
281603332,
281604672,
281608445,
281609007,0;1
281611920,0;1;5;12
281615007,
281615337,
281632219,0;1;4;7
281637933,0;3
281641216,
281641738,
281642030,
281646772,
281652628,
281656624,0;1;5
281658879,0;1;2;4;5;8;22
281672416,
281675580,
281677000,
281678122,
281678689,
281680606,
281694512,
28169930,
281707301,
281707788,0;1
281709025,
281709719,0;1;5
281709828,
281713307,
281714333,
281714899,
281720849,
281724828,0;1;5;12
281725765,0;22
281728799,
281734292,0;1;2;3;4;5;8;9;12;14
281748945,
281751828,0;1
281754397,0;1;5;12
281755241,0;20
281759738,0;1;5
281762657,0;1;5;8;10;12
281777140,
281777343,
281777786,
281779473,
281794827,
281800403,
281809586,
281810171,0;3
281810265,
281813849,
28181477,0;1;5;8;10;12
281822310,
281825400,
281827943,0;1;5
281828421,
281842353,
281842997,0;1
281846914,
281847077,
281862245,
28186401,
281867169,
281870630,
281882758,
281885720,
28188628,
281890322,0;1;5;12
281893198,
281915606,0;1;18
281921282,0;16;18
281923249,
281923354,
281933921,
281937804,0;1;2;3;4
281938764,
28194150,
281941630,
281945298,
281952356,
281952583,
281962588,
281963659,0;1
281965972,
281978668,
281987650,0;1
281987820,
281991080,
281991421,
281993331,
281997386,0;1
282010489,
282014321,
282018211,0;1;5;12
282018238,
282028543,
282050113,0;1;2;5;8;11
28205241,0;1
282053154,
282059531,0;1;3;10
282062689,
282064136,0;1
282067872,0;1
282069814,
282071924,
282072252,
282076825,
28208126,0;1
282083667,0;1
282083746,
282084078,
282087427,
282087841,
282089559,0;1;5
282089856,
282092740,0;1;2;3;4;6;16;18
282104174,0;1
282118273,
282121343,
282130275,0;1;5;12
282131567,
282134198,
282136917,
282138346,0;1;5;8;10;12
282146488,
282147135,
282159610,
282168445,0;1;5
282171520,
282173931,0;1;4
282174919,0;1
282178740,0;1;4;5;8;12
282196125,0;1;3;4;6;8;9;13;18
282200357,
282201424,0;1;12
282204929,
282209755,
282209873,0;1;5;12
282218794,0;1;4
282230097,
282232046,
282233808,0;3;4
282239767,0;1;5
282243108,0;1;5;12
282250311,
282256278,
282267919,0;1;4;5
282268455,0;1
282275860,
282277060,
282283210,0;1;5;8;12
28228338,
282291318,0;1;2;3;4;6;9
282295048,
282314348,
282319752,0;1
282327428,
282338099,0;1
28233835,
282341205,0;1;5;8;12
282349412,0;1;5;12
282357028,
282360341,
282362624,
282363477,
282369193,0;1;5;12
28237482,0;1
282375545,0;1;2;5;8;12
28237576,
282376184,0;1
282381883,0;1
282393158,
282397130,0;1
282399076,0;1
282423524,
282423794,0;18
28242483,0;1
282426022,0;1;5;12
282430706,0;1
282431167,0;1;2;3;4;6;7;8;9;14
282439779,0;1;5;12
282441231,
28244706,0;1;5;12
282458056,
282466059,0;1;5;12
282468460,
282478156,
282481075,0;1;5;8;10;12
282486605,
282487029,0;1;22
282490630,0;1;2;4;5
282495765,
28249632,
282496851,0;1;5;12
282505059,
282505747,0;1;5;12
282511040,0;1;5;10;12
28251734,
28251942,
28252051,
28252607,
282529683,
282531103,0;1
282534591,
28253552,0;1;5;12
282537468,
282546530,
282553910,
282556420,0;1
28255884,
282559072,
282562826,0;1
282564143,
282568157,
282574559,0;1;5;12
28258038,0;1
282583374,0;1;2;3;4;5;6;7;8;9;11;12;14;16;17;18;19
282583559,
282584912,0;1;5
28258677,0;16;18
28258705,
282589742,0;1;5;12
282591572,0;1;8;9;10;14
282606941,
282607344,0;1
282607400,0;1;3;5;8;10
282607846,
282611530,
282619162,0;1;3;5;8;9;10;13;14
282621750,0;1;5;12
282625028,
28262667,0;1;2;3;4;5;6;7;8;9;11;13;14;19
282627351,18
282628538,
282631076,
28263129,
282631417,0;1;5;8;12
282632860,
28263562,
282645904,
282658485,0;1
282664752,0;1;5;8;10;12
28266857,
282669902,
282672300,0;1;2;5
282673730,0;1
282680162,
282686504,0;1;5;10;12
282689484,0;1
282695469,0;1
28269915,0;1
282703539,0;1;16;18
282705208,0;1;3;8;10
282707648,
282720096,
28272115,
282726198,0;1;2;5;8;12
28272624,
282726885,
282728537,
282744341,
282748441,0;21
282755348,0;1
28275729,0;1
282759725,
282767752,
282777580,
282778603,
282779619,0;1;5
282790001,
282791496,0;1;4
282793865,
282795561,0;1;5;12
282800150,
282800652,0;1;2;5;12;18
282803459,
28280944,
282812163,
282816034,0;1;3;5;10;12
282821447,
28282555,0;16;18
282846726,
282848799,
282851625,0;1;5;8;12
282866755,
282875724,0;1;3
282879440,
282881671,
282886734,
282886832,0;1;3;5;8;10
282889485,
282892303,
282892633,
282894266,0;1
282898523,
282900431,
28290212,
282905452,
282910947,0;1;16;18
282912232,
282912734,
282916404,
282928846,0;16;18
282942930,
282959457,0;1;2;3;4;8;9;14
28296392,
282965595,0;1;5;12
282966452,0;1
282970431,
28297330,0;1;11;16
282975977,
282978373,0;1;3;5;8;10;14
282981844,
282984264,
282993384,
282998005,0;18;19
28300331,
283013989,
283014836,
283015283,0;1;2;3;5;8;10
283016323,0;1;5;8;10;12
283019430,
283019738,
28302079,0;1
283021925,0;1
283027766,
283028502,0;1
283032186,
283032755,0;1
283036482,0;1;2;3;4;6;8;9;11;13;14;19
283037165,0;1
283071310,
283075423,
283082743,
283083290,0;1;2;5
283089445,0;12
283095756,
28310048,
283100778,
283104824,0;1
283108839,0;1
283125750,
283128522,0;1;3
28313543,0;1;5;12
283135937,
283151418,
283153667,
283155976,0;1;4
283157057,
283161419,
283167808,0;1;5
28317504,0;1;4;5
283176890,
283179168,0;1
283185357,0;1
28318637,
283188683,
283202011,0;1
283204989,0;1;3
28321257,
283217549,
283221760,
283234492,
283240604,0;1
283240823,0;1
283243669,0;1;4;5;7;12;17
28325038,0;1
283267485,
283270319,0;1
283275004,
283278797,
283302197,0;1;22
283305361,
283310317,0;1
28331615,
283320591,
283321717,
283333936,
283344496,
283345133,0;1;2;3;5;8;12
283354035,0;1;5;12
283354922,0;1;20
283355483,0;1;5;12
283365906,0;1
283372208,0;1
283373560,
283377573,0;1;3;5;8;10;12
283384044,
283384173,0;1;16;18
28338823,0;1;8;10
283390177,
283394701,
283395429,
283399920,0;1;3;8;10
283401140,3;4;18
283403639,0;1;12
283411105,0;1
283439720,
283442316,
283445335,0;1;4;5
283449505,
283456249,
283457839,
283461705,0;1;5;12
283469763,0;1;5;12
283474284,
283474446,0;1;5;8;12
283476035,0;8;14
283484000,0;1;22
283488049,
283491854,
283493252,
283496447,0;1;5;12
283503379,
283504797,0;1;3;5;8
283507409,0;1;2;3;4;6;7;8;9;11;13;14;19
283509172,0;1;5;12
283511050,
283513270,
283517408,0;1
283529692,
283531645,
283533990,0;1;2;3;4;6;7;8;9;13;14;17
283540930,0;1;2;5;8
283544051,0;1;22
283548642,
283551078,
28355410,
283554388,
283557199,
283568947,0;1;2;3;4;5;6;7;8;9;11;12;18;19
283571575,
283577194,0;1
283577645,
283578428,
283580344,
283583546,0;1
283585231,0;1
283588503,
283592906,
283599503,
283603201,
283605567,
283606010,
283610494,
283611608,
283614394,0;1;5
283614500,
283615598,0;1;2;4
283626933,0;1;5;12
283627454,
283628992,
283635533,
283639064,0;1;5;12
283643743,
283654263,0;1;5
283654422,
283658975,
283661352,0;22
283666000,0;1
283673436,
283675042,
283675433,
283676530,0;1
28367981,0;1
283686681,
283686732,0;1;3;8
283693456,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;18;19
283700265,0;1;5;8;10;12
283707484,
283708515,0;1;5;8;16;18
283709743,0;8
283714106,
283716896,
28371718,
283719416,0;1;2;3;5;8;12
283732520,
283736507,0;22
283737325,0;1
283738763,
283743700,0;1;5;12
283744897,
283754988,
283755412,0;1;5
283755745,0;1
283756405,
283763503,0;1
283768249,
283768741,
283768742,
283774443,
283777845,
283778301,0;18
283786205,0;1
283797909,0;16;18
283807496,
283811394,
28381274,
283819755,
283820743,
283822434,0;1
28382409,
283829360,
283835227,
28384024,0;1;8
283841757,
28384653,0;1;2;3;4;6;8;9
283853019,
283866875,0;1;2;3;4;5;6;8;9;10;11;18;19
283873164,
28387593,
283878821,0;1;5;20
283883891,0;1;2;3;4;9;16;18
283889074,
283890662,
283891990,
283911861,
283913355,0;1;5
283913846,0;1
283917219,
283921073,0;1;5;12
28392387,0;1;5
283926838,
283929370,
283933749,
283939033,
283941623,0;21
283943963,
28394479,
283945730,
283950360,0;1;2;5;8;12
283952139,0;1;18
283953407,0;1;2;3;4;5;6;8;9;10;11;14;19
283958182,
283958715,
28395937,
283971951,
283982956,
283990316,0;1
283991807,
283996967,
283997875,0;18
284004534,0;1;16;18
28401473,
284016936,0;1
284029083,
284035467,0;1;2;3;4
284036567,0;1;18;19
284038170,
284040196,0;1;5;12
284043618,
284054300,0;1;5;12
28405555,
284058867,
284068780,0;1;5;12
284071048,
284076819,0;1;2;3;4
284088665,0;1
284089699,
284095469,0;1;5
284106647,0;1
284106716,
284111684,0;10
284115382,
284118007,
284118603,
284118882,
284122274,
284122670,
284122868,0;1;5;12
28412867,
284138941,
284139937,
284143942,
284151701,0;1;12
284152795,
284156714,
284158078,
284165306,0;1
284166795,
284172154,
284176906,
284177878,
284179039,0;1;5;12
284185663,0;1
284186332,
284196142,
284196473,
284198558,
28419951,0;20
284199826,
284210832,
284212240,0;1;2;3;4;5;7;8;9;10;14
284214574,
28421601,0;1;22
284216350,
284219124,0;16;18
284219708,
284222369,
284230461,
284239026,
284240766,0;1
284248616,
284271649,
28427271,
284278563,
284292998,0;1
28429508,0;1;2;3;4;6;7;8;9;14
284300097,
284301142,
284309022,0;1;2;3;4;6
284309910,0;1;3;8
284310712,0;1
284312568,
284325980,0;1;5;12
284332116,
284333871,
284333907,
284338163,
284340239,
284341644,
284341726,
284343179,
284343704,0;1;5;12
284344868,0;1;5;12
284345246,
28434537,
284346284,
284350591,0;1;5;18
284369923,
284374629,0;1
284377020,
284377092,
284380498,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19
284383178,
284384295,0;1
284385139,
284390787,0;1;3;8;10
284392883,
284395532,
284400410,
284401750,0;1;5;12
284403764,
284412356,0;1;7
284413920,
284416652,0;1
284421825,
284426333,
284426435,0;1;2;3;4;8;9;14
284435319,
284445122,
284448044,0;1;5;12
284449441,
284450327,
28445928,
284465417,
284467193,
284468041,
284468164,
284469496,
28447128,
284474271,0;1
284478780,
284480242,0;1;5;12
284481544,0;1;5
284491717,0;1
284500756,
284512204,
284512444,
284518877,0;1;2;5;16;18
284521907,
284528007,
284532560,0;1;3;4
284539888,
284540077,
284546049,0;21
28454711,0;1;5;8
284550261,
284551770,
284564340,
284567417,
284574981,
284575777,0;21
284577494,
284584432,
284585271,0;1
284589556,
284598800,0;1;5;8;12
284601794,0;1;2;3;4;8;9;14
284604897,
284605961,0;1
284608231,
284614808,
284620218,
284621441,0;1
284629063,0;1
284632006,
284633073,
284636771,0;1;7
284639884,
284645664,0;1;4;5;9;12
284646905,
284652686,
284657997,0;1
284676349,
284684724,0;1
284685662,
284688928,
284692234,
284708688,0;1;5;12
284713097,0;1;2;5;8;12
284713405,0;1
284717920,0;1;2;5;8;12
284731289,
284736924,
284741422,0;1;5;12
284742864,0;1;5;12
284746949,0;1
284747584,0;22
284755152,
28475859,22
284765612,
284773386,
284790182,
284796939,0;1
284800488,0;1;5;12
284804421,0;1;5;12
284806651,0;1
284808285,0;1;5;12
284808925,0;3
28481634,
284817604,0;1;3;5;8;10;12
284820095,
284821307,
284833272,
28483492,
284841388,0;1;5;12
284844880,
284846825,
284846980,0;1;5
284848743,
284855317,
284857939,0;1;2;4;5;8
284873521,0;20
284879027,
284886473,
284887122,0;1
284906348,0;1;2;3;4;6;7;8;9;14;16;18
284909484,0;1
284913615,
284914226,0;1;2;3;5;8;10;14
284918802,
284923974,
284924523,
28492761,
284933738,0;1
28493443,
284940705,0;1;5
284942390,
284945305,0;1;5
284946486,
284953378,
284954405,0;1;2;3;4;6;8;9;14
284955520,0;1
28495709,
284957648,0;1
284968182,0;1
284970654,
284971626,
284976309,
28498531,0;3
284994072,
284999205,0;1
285001601,
285009124,0;1
285014671,
285014949,
285024075,
285025869,
285036997,0;1;2;3;5;8;12
285038490,
285042785,0;1;5
285042787,0;1;5;12
285044713,
285045611,0;1;5;12
285045979,
285047808,0;1;5;8;12
285048154,0;1
28506265,
285069041,
285076680,
285076885,
285079621,0;1;2;3;4;5;8
285080654,22
285081465,
285082426,
285087905,
285091283,0;1;4;11;22
28509154,
285092175,0;1
285103074,
28510487,
285107558,
285111086,0;1
285113094,
285114516,0;1;5;12
285114794,0;1;5
28512125,
285122590,
285122997,
285123159,
285123612,
285131037,0;1
285136480,
285144154,
285144797,
285149351,
285151635,0;1;5;12
285155230,
285160049,0;3
285164317,
285171625,0;1;5;12
285183776,
285183842,
285184577,0;1;5;12
285186103,
28518787,
285194556,
285205361,0;1;2;5;8;10;12
285207084,
285210306,
285226242,
28522759,
285227615,
285230013,0;21
285230542,
285231578,
285235871,
285242171,
28524769,
285251429,
285253363,
285254137,
285254572,
285262615,
285264860,
285265053,
285265738,
285266031,0;1;5;12
285270721,
285281747,
285282145,0;1;2;3;4;5;6;7;8;9;11;13;14;16;18;19
28528667,
285290035,0;1;5
285294101,
285295598,
285301523,0;1;22
285301674,0;1;2;16;18
28530866,
285311866,0;1
28531191,0;1;5;12
285316248,0;1
285321490,0;1
285325573,
285328154,
285329865,
28533330,
285343106,
285344370,
285349008,0;1;2;4;5
285355362,
28536326,
285379271,0;1;2;4;5;8
285383623,0;8
285384710,0;1
285385714,0;1;8;10
285387174,0;1;5
285387469,
285394031,
285395509,
285396025,0;1;5;12
285396114,
285396410,0;1;5;12
285396459,0;1
285398304,
285406777,0;1
285408139,
285412666,0;1;5;12
285417554,0;1
285417997,
285426301,0;1
285429341,0;1
28543173,
285435110,
28543541,0;1
285436234,0;1
285452007,
285461354,
285465197,
285465789,
285466904,
285475551,
285488343,0;1;5;12
285488383,
285505899,0;1
285512715,0;21
285514749,0;1;5;12
285515734,
285518171,
285530995,
285532676,0;1;5;12
285533312,
285534599,
285542059,
285542783,
285542860,
285543424,
285544476,0;4
285544631,
28554686,
285555013,
285557640,0;1
285564870,
285568174,
285572242,0;3
285574284,0;1;5;12
28557635,
285582460,
285583797,0;1
285585045,
285587452,
285592468,0;20
285592824,0;1;3;8;9
285593931,0;1;5;12
285597849,0;1;16
285599296,0;1;5;12
28561364,
285618834,
285619302,0;1
285619857,0;18
285624663,
285625872,0;1;5
285627348,0;1;2;4;5;8;9;18;19
285632906,
285637822,
285638516,0;1
285641504,0;1;2;3;4
285647848,
285650554,
285650672,
285654084,
285665698,0;1;5;12
285666452,
285675458,0;1;16;18
285675580,
285680083,0;1;5
285704958,0;1;5;12
285705877,
285713630,
285718120,
285720018,
285727179,
285734614,
285735340,
285739937,0;1
285744165,
285748273,
285748977,8
285754777,
285756463,0;1
285760581,
285760660,0;1;5;12
285770825,1
285771818,0;1;2;3;4;5;7;8;9;13
285776134,
28577842,0;1
285778591,
285780750,
285781673,
285783058,
285784001,
285795130,0;1;3
285804765,0;1
285813099,
285815226,
285817032,
285818764,0;1;2;3;4;6;7;8;9;14
28582437,
285828341,0;1
285829916,
285831125,0;1
285836560,0;1
285837499,0;1;2;3;4;8;9
285843966,0;1;5
285845612,
285848662,
285861083,
28586444,
285866561,0;1
285874810,
285875750,0;1
285878084,0;1;16;18
285880744,0;1;4
28588102,
285885534,
285891820,0;1;5;12
28590671,
285908796,
285909691,
28591213,0;1
